
line2
line3

NREL 5.0 MW Baseline Wind Turbine for Use in Offshore Analysis.

    Time	WindVxi	GenPwr	RotSpeed	OoPDefl1	IPDefl1	OoPDefl2	IPDefl2	OoPDefl3	IPDefl3	RootFxc1	RootFyc1	RootFzc1	RotTorq
   (sec)	(m/sec)	(kW)	(rpm)	(m)	(m)	(m)	(m)	(m)	(m)	(kN)	(kN)	(kN)	(kNm)
8.880000000000000115e-01 1.140000000000000036e+01 4.675000000000000000e+03 1.193999999999999950e+01 5.722000000000000419e+00 -1.187000000000000055e+00 6.142000000000000348e+00 -4.042000000000000037e-01 5.413999999999999702e+00 -6.908999999999999586e-01 2.866000000000000227e+02 -2.154000000000000057e+02 4.886999999999999886e+02 6.635000000000000000e+03
9.000000000000000222e-01 1.140000000000000036e+01 4.678000000000000000e+03 1.194999999999999929e+01 5.681000000000000050e+00 -1.173000000000000043e+00 6.089000000000000412e+00 -3.876999999999999891e-01 5.365999999999999659e+00 -6.967999999999999750e-01 2.858999999999999773e+02 -2.153000000000000114e+02 4.911000000000000227e+02 6.590000000000000000e+03
9.130000000000000338e-01 1.140000000000000036e+01 4.680000000000000000e+03 1.196000000000000085e+01 5.641000000000000014e+00 -1.157000000000000028e+00 6.035999999999999588e+00 -3.724000000000000088e-01 5.317999999999999616e+00 -6.985000000000000098e-01 2.850000000000000000e+02 -2.143000000000000114e+02 4.936000000000000227e+02 6.483000000000000000e+03
9.250000000000000444e-01 1.140000000000000036e+01 4.681000000000000000e+03 1.197000000000000064e+01 5.602000000000000313e+00 -1.139000000000000012e+00 5.982999999999999652e+00 -3.584999999999999853e-01 5.269999999999999574e+00 -6.959999999999999520e-01 2.841000000000000227e+02 -2.121999999999999886e+02 4.963000000000000114e+02 6.319000000000000000e+03
9.379999999999999449e-01 1.140000000000000036e+01 4.711000000000000000e+03 1.197000000000000064e+01 5.564000000000000057e+00 -1.120000000000000107e+00 5.931000000000000050e+00 -3.458999999999999853e-01 5.224000000000000199e+00 -6.892000000000000348e-01 2.830000000000000000e+02 -2.094000000000000057e+02 4.991000000000000227e+02 6.103000000000000000e+03
9.499999999999999556e-01 1.140000000000000036e+01 4.752000000000000000e+03 1.198000000000000043e+01 5.527999999999999581e+00 -1.100000000000000089e+00 5.878999999999999559e+00 -3.346000000000000085e-01 5.179000000000000270e+00 -6.783000000000000140e-01 2.818000000000000114e+02 -2.058000000000000114e+02 5.020000000000000000e+02 5.845000000000000000e+03
9.629999999999999671e-01 1.140000000000000036e+01 4.790000000000000000e+03 1.200000000000000000e+01 5.491999999999999993e+00 -1.076999999999999957e+00 5.826999999999999957e+00 -3.244000000000000217e-01 5.134000000000000341e+00 -6.630000000000000338e-01 2.806000000000000227e+02 -2.019000000000000057e+02 5.051000000000000227e+02 5.552000000000000000e+03
9.749999999999999778e-01 1.140000000000000036e+01 4.826000000000000000e+03 1.200999999999999979e+01 5.458000000000000185e+00 -1.052999999999999936e+00 5.775999999999999801e+00 -3.150999999999999912e-01 5.091000000000000192e+00 -6.433999999999999719e-01 2.793999999999999773e+02 -1.979000000000000057e+02 5.083999999999999773e+02 5.236000000000000000e+03
9.879999999999999893e-01 1.140000000000000036e+01 4.858000000000000000e+03 1.201999999999999957e+01 5.424999999999999822e+00 -1.028000000000000025e+00 5.725999999999999979e+00 -3.065999999999999837e-01 5.049000000000000377e+00 -6.193999999999999506e-01 2.781999999999999886e+02 -1.940999999999999943e+02 5.118000000000000114e+02 4.906000000000000000e+03
1.000000000000000000e+00 1.140000000000000036e+01 4.887000000000000000e+03 1.203999999999999915e+01 5.392999999999999794e+00 -1.000999999999999890e+00 5.676000000000000156e+00 -2.988000000000000100e-01 5.006999999999999673e+00 -5.913000000000000478e-01 2.771000000000000227e+02 -1.905999999999999943e+02 5.152999999999999545e+02 4.572000000000000000e+03
1.012000000000000011e+00 1.140000000000000036e+01 4.913000000000000000e+03 1.205000000000000071e+01 5.363000000000000433e+00 -9.726000000000000201e-01 5.626999999999999780e+00 -2.916000000000000258e-01 4.966999999999999638e+00 -5.592000000000000304e-01 2.760000000000000000e+02 -1.875999999999999943e+02 5.188999999999999773e+02 4.243000000000000000e+03
1.024999999999999911e+00 1.140000000000000036e+01 4.935000000000000000e+03 1.206000000000000050e+01 5.333999999999999631e+00 -9.434000000000000163e-01 5.578000000000000291e+00 -2.849999999999999756e-01 4.927999999999999936e+00 -5.232999999999999874e-01 2.750000000000000000e+02 -1.854000000000000057e+02 5.225000000000000000e+02 3.926000000000000000e+03
1.038000000000000034e+00 1.140000000000000036e+01 4.955000000000000000e+03 1.207000000000000028e+01 5.304999999999999716e+00 -9.133999999999999897e-01 5.530999999999999694e+00 -2.792999999999999927e-01 4.889000000000000234e+00 -4.842000000000000193e-01 2.741000000000000227e+02 -1.838000000000000114e+02 5.262000000000000455e+02 3.627000000000000000e+03
1.050000000000000044e+00 1.140000000000000036e+01 4.972000000000000000e+03 1.207000000000000028e+01 5.277999999999999581e+00 -8.832999999999999741e-01 5.483999999999999986e+00 -2.746000000000000107e-01 4.850999999999999979e+00 -4.424000000000000155e-01 2.733000000000000114e+02 -1.830999999999999943e+02 5.297999999999999545e+02 3.349000000000000000e+03
1.062000000000000055e+00 1.140000000000000036e+01 4.985000000000000000e+03 1.207000000000000028e+01 5.253000000000000114e+00 -8.535000000000000364e-01 5.439000000000000057e+00 -2.711999999999999966e-01 4.815000000000000391e+00 -3.986000000000000099e-01 2.726000000000000227e+02 -1.829000000000000057e+02 5.333999999999999773e+02 3.095000000000000000e+03
1.074999999999999956e+00 1.140000000000000036e+01 4.996000000000000000e+03 1.207000000000000028e+01 5.227999999999999758e+00 -8.246999999999999886e-01 5.394000000000000128e+00 -2.693999999999999728e-01 4.778999999999999915e+00 -3.534999999999999809e-01 2.720000000000000000e+02 -1.833000000000000114e+02 5.368999999999999773e+02 2.868000000000000000e+03
1.088000000000000078e+00 1.140000000000000036e+01 5.005000000000000000e+03 1.206000000000000050e+01 5.203999999999999737e+00 -7.975999999999999757e-01 5.349999999999999645e+00 -2.697999999999999843e-01 4.743999999999999773e+00 -3.079000000000000070e-01 2.716999999999999886e+02 -1.841999999999999886e+02 5.403999999999999773e+02 2.666000000000000000e+03
1.100000000000000089e+00 1.140000000000000036e+01 5.012000000000000000e+03 1.203999999999999915e+01 5.182000000000000384e+00 -7.728000000000000425e-01 5.307999999999999829e+00 -2.726000000000000090e-01 4.709999999999999964e+00 -2.626999999999999891e-01 2.713999999999999773e+02 -1.853000000000000114e+02 5.438999999999999773e+02 2.491000000000000000e+03
1.112999999999999989e+00 1.140000000000000036e+01 5.017000000000000000e+03 1.202999999999999936e+01 5.160000000000000142e+00 -7.510000000000000009e-01 5.267000000000000348e+00 -2.782999999999999918e-01 4.677999999999999936e+00 -2.187000000000000055e-01 2.715000000000000000e+02 -1.864000000000000057e+02 5.475000000000000000e+02 2.342000000000000000e+03
1.125000000000000000e+00 1.140000000000000036e+01 5.020000000000000000e+03 1.200000000000000000e+01 5.139999999999999680e+00 -7.327000000000000179e-01 5.227000000000000313e+00 -2.871000000000000218e-01 4.645999999999999908e+00 -1.766000000000000070e-01 2.716000000000000227e+02 -1.875000000000000000e+02 5.511000000000000227e+02 2.218000000000000000e+03
1.137000000000000011e+00 1.140000000000000036e+01 5.021000000000000000e+03 1.198000000000000043e+01 5.121000000000000441e+00 -7.186000000000000165e-01 5.189000000000000057e+00 -2.993000000000000105e-01 4.615999999999999659e+00 -1.371999999999999886e-01 2.721999999999999886e+02 -1.884000000000000057e+02 5.547999999999999545e+02 2.120000000000000000e+03
1.149999999999999911e+00 1.140000000000000036e+01 5.007000000000000000e+03 1.194999999999999929e+01 5.102999999999999758e+00 -7.087999999999999856e-01 5.152999999999999581e+00 -3.149000000000000132e-01 4.586999999999999744e+00 -1.009000000000000036e-01 2.728000000000000114e+02 -1.890000000000000000e+02 5.586000000000000227e+02 2.048000000000000000e+03
1.163000000000000034e+00 1.140000000000000036e+01 4.985000000000000000e+03 1.191999999999999993e+01 5.086999999999999744e+00 -7.036999999999999922e-01 5.118000000000000327e+00 -3.340000000000000191e-01 4.559000000000000163e+00 -6.833000000000000185e-02 2.738999999999999773e+02 -1.893000000000000114e+02 5.625000000000000000e+02 2.003000000000000000e+03
1.175000000000000044e+00 1.140000000000000036e+01 4.963000000000000000e+03 1.189000000000000057e+01 5.072000000000000064e+00 -7.034000000000000252e-01 5.086000000000000298e+00 -3.563000000000000056e-01 4.533000000000000362e+00 -3.969000000000000306e-02 2.748999999999999773e+02 -1.894000000000000057e+02 5.665000000000000000e+02 1.987000000000000000e+03
1.187999999999999945e+00 1.140000000000000036e+01 4.942000000000000000e+03 1.186999999999999922e+01 5.059000000000000163e+00 -7.076999999999999957e-01 5.056000000000000050e+00 -3.815999999999999948e-01 4.509000000000000341e+00 -1.527000000000000059e-02 2.763999999999999773e+02 -1.890999999999999943e+02 5.706000000000000227e+02 2.001000000000000000e+03
1.199999999999999956e+00 1.140000000000000036e+01 4.921000000000000000e+03 1.183999999999999986e+01 5.046999999999999709e+00 -7.165000000000000258e-01 5.027999999999999581e+00 -4.092999999999999972e-01 4.487000000000000099e+00 4.964999999999999795e-03 2.776999999999999886e+02 -1.888000000000000114e+02 5.747999999999999545e+02 2.047000000000000000e+03
1.213000000000000078e+00 1.140000000000000036e+01 4.902000000000000000e+03 1.182000000000000028e+01 5.038000000000000256e+00 -7.295000000000000373e-01 5.001999999999999780e+00 -4.390999999999999903e-01 4.466999999999999638e+00 2.097999999999999865e-02 2.793000000000000114e+02 -1.884000000000000057e+02 5.788999999999999773e+02 2.127000000000000000e+03
1.225000000000000089e+00 1.140000000000000036e+01 4.883000000000000000e+03 1.181000000000000050e+01 5.030000000000000249e+00 -7.462999999999999634e-01 4.979000000000000092e+00 -4.702999999999999958e-01 4.448999999999999844e+00 3.302000000000000074e-02 2.808000000000000114e+02 -1.880999999999999943e+02 5.830000000000000000e+02 2.243000000000000000e+03
1.237999999999999989e+00 1.140000000000000036e+01 4.867000000000000000e+03 1.178999999999999915e+01 5.025000000000000355e+00 -7.663999999999999702e-01 4.958999999999999631e+00 -5.022999999999999687e-01 4.434000000000000163e+00 4.120000000000000051e-02 2.823999999999999773e+02 -1.880999999999999943e+02 5.868999999999999773e+02 2.395000000000000000e+03
1.250000000000000000e+00 1.140000000000000036e+01 4.829000000000000000e+03 1.177999999999999936e+01 5.022000000000000242e+00 -7.892000000000000126e-01 4.942000000000000171e+00 -5.342999999999999972e-01 4.421999999999999709e+00 4.587999999999999717e-02 2.838999999999999773e+02 -1.884000000000000057e+02 5.906000000000000227e+02 2.585000000000000000e+03
1.262999999999999901e+00 1.140000000000000036e+01 4.793000000000000000e+03 1.177999999999999936e+01 5.020999999999999908e+00 -8.142000000000000348e-01 4.926999999999999602e+00 -5.657999999999999696e-01 4.411999999999999922e+00 4.723000000000000115e-02 2.853999999999999773e+02 -1.891999999999999886e+02 5.942000000000000455e+02 2.808000000000000000e+03
1.274999999999999911e+00 1.140000000000000036e+01 4.760000000000000000e+03 1.177999999999999936e+01 5.022999999999999687e+00 -8.409999999999999698e-01 4.916000000000000369e+00 -5.960999999999999632e-01 4.405000000000000249e+00 4.564000000000000001e-02 2.868999999999999773e+02 -1.905999999999999943e+02 5.975000000000000000e+02 3.063000000000000000e+03
1.288000000000000034e+00 1.140000000000000036e+01 4.730000000000000000e+03 1.177999999999999936e+01 5.027000000000000135e+00 -8.689999999999999947e-01 4.907000000000000028e+00 -6.248000000000000220e-01 4.400999999999999801e+00 4.125999999999999807e-02 2.881999999999999886e+02 -1.924000000000000057e+02 6.006000000000000227e+02 3.344000000000000000e+03
1.300000000000000044e+00 1.140000000000000036e+01 4.703000000000000000e+03 1.177999999999999936e+01 5.033000000000000362e+00 -8.978000000000000425e-01 4.900999999999999801e+00 -6.511000000000000121e-01 4.399000000000000021e+00 3.443999999999999839e-02 2.895000000000000000e+02 -1.948000000000000114e+02 6.033999999999999773e+02 3.646000000000000000e+03
1.312000000000000055e+00 1.140000000000000036e+01 4.679000000000000000e+03 1.177999999999999936e+01 5.041999999999999815e+00 -9.270000000000000462e-01 4.899000000000000021e+00 -6.749000000000000554e-01 4.400999999999999801e+00 2.526000000000000120e-02 2.906999999999999886e+02 -1.975000000000000000e+02 6.060000000000000000e+02 3.960000000000000000e+03
1.324999999999999956e+00 1.140000000000000036e+01 4.659000000000000000e+03 1.178999999999999915e+01 5.052999999999999936e+00 -9.560999999999999499e-01 4.899000000000000021e+00 -6.955999999999999961e-01 4.405999999999999694e+00 1.403000000000000080e-02 2.918000000000000114e+02 -2.005999999999999943e+02 6.083999999999999773e+02 4.281000000000000000e+03
1.338000000000000078e+00 1.140000000000000036e+01 4.641000000000000000e+03 1.180000000000000071e+01 5.067000000000000171e+00 -9.849999999999999867e-01 4.900999999999999801e+00 -7.129999999999999671e-01 4.413999999999999702e+00 7.552000000000000336e-04 2.928000000000000114e+02 -2.038000000000000114e+02 6.106000000000000227e+02 4.599000000000000000e+03
1.350000000000000089e+00 1.140000000000000036e+01 4.627000000000000000e+03 1.180000000000000071e+01 5.081999999999999851e+00 -1.012999999999999901e+00 4.905999999999999694e+00 -7.268999999999999906e-01 4.424999999999999822e+00 -1.430000000000000021e-02 2.938000000000000114e+02 -2.071999999999999886e+02 6.126000000000000227e+02 4.905000000000000000e+03
1.362999999999999989e+00 1.140000000000000036e+01 4.616000000000000000e+03 1.181000000000000050e+01 5.099999999999999645e+00 -1.040999999999999925e+00 4.913999999999999702e+00 -7.369999999999999885e-01 4.437999999999999723e+00 -3.111999999999999836e-02 2.946999999999999886e+02 -2.103000000000000114e+02 6.145000000000000000e+02 5.192000000000000000e+03
1.375000000000000000e+00 1.140000000000000036e+01 4.607000000000000000e+03 1.182000000000000028e+01 5.120000000000000107e+00 -1.066999999999999948e+00 4.924000000000000377e+00 -7.431999999999999718e-01 4.455000000000000071e+00 -4.947000000000000008e-02 2.955000000000000000e+02 -2.131999999999999886e+02 6.162000000000000455e+02 5.452000000000000000e+03
1.387999999999999901e+00 1.140000000000000036e+01 4.601000000000000000e+03 1.183000000000000007e+01 5.141000000000000014e+00 -1.092000000000000082e+00 4.935999999999999943e+00 -7.455000000000000515e-01 4.474000000000000199e+00 -6.929000000000000437e-02 2.961999999999999886e+02 -2.156999999999999886e+02 6.177999999999999545e+02 5.678000000000000000e+03
1.399999999999999911e+00 1.140000000000000036e+01 4.597000000000000000e+03 1.183000000000000007e+01 5.163999999999999702e+00 -1.114999999999999991e+00 4.948999999999999844e+00 -7.433999999999999497e-01 4.495000000000000107e+00 -9.028999999999999526e-02 2.968999999999999773e+02 -2.178000000000000114e+02 6.192999999999999545e+02 5.865000000000000000e+03
1.413000000000000034e+00 1.140000000000000036e+01 4.594000000000000000e+03 1.183999999999999986e+01 5.189000000000000057e+00 -1.135999999999999899e+00 4.964000000000000412e+00 -7.371999999999999664e-01 4.519999999999999574e+00 -1.123999999999999999e-01 2.975000000000000000e+02 -2.194000000000000057e+02 6.207999999999999545e+02 6.009000000000000000e+03
1.425000000000000044e+00 1.140000000000000036e+01 4.593000000000000000e+03 1.184999999999999964e+01 5.214999999999999858e+00 -1.155000000000000027e+00 4.980000000000000426e+00 -7.264000000000000457e-01 4.546000000000000263e+00 -1.351999999999999869e-01 2.980000000000000000e+02 -2.204000000000000057e+02 6.222000000000000455e+02 6.109000000000000000e+03
1.437999999999999945e+00 1.140000000000000036e+01 4.592000000000000000e+03 1.186999999999999922e+01 5.241999999999999993e+00 -1.171999999999999931e+00 4.998000000000000220e+00 -7.112000000000000544e-01 4.573999999999999844e+00 -1.585999999999999910e-01 2.986000000000000227e+02 -2.209000000000000057e+02 6.237000000000000455e+02 6.163000000000000000e+03
1.449999999999999956e+00 1.140000000000000036e+01 4.591000000000000000e+03 1.188000000000000078e+01 5.269999999999999574e+00 -1.185999999999999943e+00 5.016000000000000014e+00 -6.913000000000000256e-01 4.605000000000000426e+00 -1.821000000000000119e-01 2.991999999999999886e+02 -2.210999999999999943e+02 6.252000000000000455e+02 6.172000000000000000e+03
1.463000000000000078e+00 1.140000000000000036e+01 4.591000000000000000e+03 1.190000000000000036e+01 5.298000000000000043e+00 -1.197000000000000064e+00 5.035000000000000142e+00 -6.666999999999999593e-01 4.636999999999999567e+00 -2.056999999999999940e-01 2.998000000000000114e+02 -2.206999999999999886e+02 6.267000000000000455e+02 6.137000000000000000e+03
1.475000000000000089e+00 1.140000000000000036e+01 4.589000000000000000e+03 1.191000000000000014e+01 5.326999999999999957e+00 -1.203999999999999959e+00 5.054999999999999716e+00 -6.374999999999999556e-01 4.671000000000000263e+00 -2.288999999999999924e-01 3.003999999999999773e+02 -2.200999999999999943e+02 6.282999999999999545e+02 6.062000000000000000e+03
1.487999999999999989e+00 1.140000000000000036e+01 4.587000000000000000e+03 1.192999999999999972e+01 5.357000000000000206e+00 -1.209000000000000075e+00 5.075000000000000178e+00 -6.036000000000000254e-01 4.706000000000000405e+00 -2.515000000000000013e-01 3.011000000000000227e+02 -2.191999999999999886e+02 6.300000000000000000e+02 5.950000000000000000e+03
1.500000000000000000e+00 1.140000000000000036e+01 4.584000000000000000e+03 1.194999999999999929e+01 5.386000000000000121e+00 -1.209000000000000075e+00 5.094999999999999751e+00 -5.652000000000000357e-01 4.741999999999999993e+00 -2.733999999999999764e-01 3.018999999999999773e+02 -2.183000000000000114e+02 6.317000000000000455e+02 5.805000000000000000e+03
1.512999999999999901e+00 1.140000000000000036e+01 4.617000000000000000e+03 1.197000000000000064e+01 5.416000000000000369e+00 -1.205999999999999961e+00 5.115000000000000213e+00 -5.224999999999999645e-01 4.780000000000000249e+00 -2.944999999999999840e-01 3.026999999999999886e+02 -2.171999999999999886e+02 6.333999999999999773e+02 5.630000000000000000e+03
1.524999999999999911e+00 1.140000000000000036e+01 4.654000000000000000e+03 1.199000000000000021e+01 5.445000000000000284e+00 -1.199999999999999956e+00 5.134999999999999787e+00 -4.758000000000000007e-01 4.817999999999999616e+00 -3.145000000000000018e-01 3.036000000000000227e+02 -2.163000000000000114e+02 6.350000000000000000e+02 5.433000000000000000e+03
1.538000000000000034e+00 1.140000000000000036e+01 4.689000000000000000e+03 1.200000000000000000e+01 5.474000000000000199e+00 -1.189999999999999947e+00 5.153999999999999915e+00 -4.254999999999999893e-01 4.857000000000000206e+00 -3.336999999999999966e-01 3.046000000000000227e+02 -2.154000000000000057e+02 6.366000000000000227e+02 5.216000000000000000e+03
1.550000000000000044e+00 1.140000000000000036e+01 4.722000000000000000e+03 1.201999999999999957e+01 5.501999999999999780e+00 -1.177000000000000046e+00 5.173000000000000043e+00 -3.721999999999999753e-01 4.895999999999999908e+00 -3.521000000000000241e-01 3.055000000000000000e+02 -2.145999999999999943e+02 6.381000000000000227e+02 4.984000000000000000e+03
1.562000000000000055e+00 1.140000000000000036e+01 4.752000000000000000e+03 1.202999999999999936e+01 5.528999999999999915e+00 -1.161000000000000032e+00 5.190999999999999837e+00 -3.165000000000000036e-01 4.935999999999999943e+00 -3.698000000000000176e-01 3.066000000000000227e+02 -2.139000000000000057e+02 6.395000000000000000e+02 4.742000000000000000e+03
1.574999999999999956e+00 1.140000000000000036e+01 4.781000000000000000e+03 1.203999999999999915e+01 5.556000000000000050e+00 -1.143000000000000016e+00 5.208999999999999631e+00 -2.589000000000000190e-01 4.977000000000000313e+00 -3.870999999999999996e-01 3.076000000000000227e+02 -2.133000000000000114e+02 6.408999999999999773e+02 4.493000000000000000e+03
1.588000000000000078e+00 1.140000000000000036e+01 4.807000000000000000e+03 1.205000000000000071e+01 5.581999999999999851e+00 -1.122999999999999998e+00 5.225999999999999979e+00 -2.003999999999999948e-01 5.017000000000000348e+00 -4.042999999999999927e-01 3.088000000000000114e+02 -2.126999999999999886e+02 6.421000000000000227e+02 4.240000000000000000e+03
